Y_precipitation_t1,Y_T2MMEAN_t1,Y_RelHumSurf_t1,Y_CloudFrc_t1,Y_Psurf_f_tavg_t1,Y_precipitation_t2,Y_T2MMEAN_t2,Y_RelHumSurf_t2,Y_CloudFrc_t2,Y_Psurf_f_tavg_t2,Y_precipitation_t3,Y_T2MMEAN_t3,Y_RelHumSurf_t3,Y_CloudFrc_t3,Y_Psurf_f_tavg_t3,Y_precipitation_t4,Y_T2MMEAN_t4,Y_RelHumSurf_t4,Y_CloudFrc_t4,Y_Psurf_f_tavg_t4,Y_precipitation_t5,Y_T2MMEAN_t5,Y_RelHumSurf_t5,Y_CloudFrc_t5,Y_Psurf_f_tavg_t5,Y_precipitation_t6,Y_T2MMEAN_t6,Y_RelHumSurf_t6,Y_CloudFrc_t6,Y_Psurf_f_tavg_t6,Y_precipitation_t7,Y_T2MMEAN_t7,Y_RelHumSurf_t7,Y_CloudFrc_t7,Y_Psurf_f_tavg_t7,Y_precipitation_t8,Y_T2MMEAN_t8,Y_RelHumSurf_t8,Y_CloudFrc_t8,Y_Psurf_f_tavg_t8,Y_precipitation_t9,Y_T2MMEAN_t9,Y_RelHumSurf_t9,Y_CloudFrc_t9,Y_Psurf_f_tavg_t9,Y_precipitation_t10,Y_T2MMEAN_t10,Y_RelHumSurf_t10,Y_CloudFrc_t10,Y_Psurf_f_tavg_t10,date
0.3974768,272.15366,55.27259,0.5695659,94588.79,0.7779285,272.71747,55.61606,0.70063645,94105.97,7.1164336,272.79666,68.69136,0.8480364,94148.164,9.617035,274.2776,65.36112,0.89249295,94042.73,0.6550574,270.7075,63.81101,0.70626247,94641.19,0.5613056,269.0795,64.3756,0.5511916,94904.41,0.32172918,267.05804,56.494602,0.52959394,95357.47,0.092247255,266.87973,55.075085,0.30007553,95529.1,0.19456013,269.56503,57.525562,0.33526233,95312.46,0.08610637,270.2919,56.523285,0.44202664,95085.85,2015-11-25
0.7779285,272.71747,55.61606,0.70063645,94105.97,7.1164336,272.79666,68.69136,0.8480364,94148.164,9.617035,274.2776,65.36112,0.89249295,94042.73,0.6550574,270.7075,63.81101,0.70626247,94641.19,0.5613056,269.0795,64.3756,0.5511916,94904.41,0.32172918,267.05804,56.494602,0.52959394,95357.47,0.092247255,266.87973,55.075085,0.30007553,95529.1,0.19456013,269.56503,57.525562,0.33526233,95312.46,0.08610637,270.2919,56.523285,0.44202664,95085.85,0.27944055,270.8984,58.54113,0.6338278,94705.586,2015-11-26
7.1164336,272.79666,68.69136,0.8480364,94148.164,9.617035,274.2776,65.36112,0.89249295,94042.73,0.6550574,270.7075,63.81101,0.70626247,94641.19,0.5613056,269.0795,64.3756,0.5511916,94904.41,0.32172918,267.05804,56.494602,0.52959394,95357.47,0.092247255,266.87973,55.075085,0.30007553,95529.1,0.19456013,269.56503,57.525562,0.33526233,95312.46,0.08610637,270.2919,56.523285,0.44202664,95085.85,0.27944055,270.8984,58.54113,0.6338278,94705.586,0.31288335,273.5692,52.104355,0.6193523,94102.05,2015-11-27
9.617035,274.2776,65.36112,0.89249295,94042.73,0.6550574,270.7075,63.81101,0.70626247,94641.19,0.5613056,269.0795,64.3756,0.5511916,94904.41,0.32172918,267.05804,56.494602,0.52959394,95357.47,0.092247255,266.87973,55.075085,0.30007553,95529.1,0.19456013,269.56503,57.525562,0.33526233,95312.46,0.08610637,270.2919,56.523285,0.44202664,95085.85,0.27944055,270.8984,58.54113,0.6338278,94705.586,0.31288335,273.5692,52.104355,0.6193523,94102.05,0.50790507,274.83005,55.55981,0.55285114,93859.164,2015-11-28
0.6550574,270.7075,63.81101,0.70626247,94641.19,0.5613056,269.0795,64.3756,0.5511916,94904.41,0.32172918,267.05804,56.494602,0.52959394,95357.47,0.092247255,266.87973,55.075085,0.30007553,95529.1,0.19456013,269.56503,57.525562,0.33526233,95312.46,0.08610637,270.2919,56.523285,0.44202664,95085.85,0.27944055,270.8984,58.54113,0.6338278,94705.586,0.31288335,273.5692,52.104355,0.6193523,94102.05,0.50790507,274.83005,55.55981,0.55285114,93859.164,0.29322693,272.35028,62.090733,0.6084001,94653.01,2015-11-29
0.5613056,269.0795,64.3756,0.5511916,94904.41,0.32172918,267.05804,56.494602,0.52959394,95357.47,0.092247255,266.87973,55.075085,0.30007553,95529.1,0.19456013,269.56503,57.525562,0.33526233,95312.46,0.08610637,270.2919,56.523285,0.44202664,95085.85,0.27944055,270.8984,58.54113,0.6338278,94705.586,0.31288335,273.5692,52.104355,0.6193523,94102.05,0.50790507,274.83005,55.55981,0.55285114,93859.164,0.29322693,272.35028,62.090733,0.6084001,94653.01,0.13110371,271.5374,66.98207,0.17788593,94967.47,2015-11-30
0.32172918,267.05804,56.494602,0.52959394,95357.47,0.092247255,266.87973,55.075085,0.30007553,95529.1,0.19456013,269.56503,57.525562,0.33526233,95312.46,0.08610637,270.2919,56.523285,0.44202664,95085.85,0.27944055,270.8984,58.54113,0.6338278,94705.586,0.31288335,273.5692,52.104355,0.6193523,94102.05,0.50790507,274.83005,55.55981,0.55285114,93859.164,0.29322693,272.35028,62.090733,0.6084001,94653.01,0.13110371,271.5374,66.98207,0.17788593,94967.47,0.118698224,273.26984,58.12317,0.26474026,94692.766,2015-12-01
0.092247255,266.87973,55.075085,0.30007553,95529.1,0.19456013,269.56503,57.525562,0.33526233,95312.46,0.08610637,270.2919,56.523285,0.44202664,95085.85,0.27944055,270.8984,58.54113,0.6338278,94705.586,0.31288335,273.5692,52.104355,0.6193523,94102.05,0.50790507,274.83005,55.55981,0.55285114,93859.164,0.29322693,272.35028,62.090733,0.6084001,94653.01,0.13110371,271.5374,66.98207,0.17788593,94967.47,0.118698224,273.26984,58.12317,0.26474026,94692.766,0.19119485,274.47946,63.361145,0.32792544,94455.21,2015-12-02
0.19456013,269.56503,57.525562,0.33526233,95312.46,0.08610637,270.2919,56.523285,0.44202664,95085.85,0.27944055,270.8984,58.54113,0.6338278,94705.586,0.31288335,273.5692,52.104355,0.6193523,94102.05,0.50790507,274.83005,55.55981,0.55285114,93859.164,0.29322693,272.35028,62.090733,0.6084001,94653.01,0.13110371,271.5374,66.98207,0.17788593,94967.47,0.118698224,273.26984,58.12317,0.26474026,94692.766,0.19119485,274.47946,63.361145,0.32792544,94455.21,0.79424614,275.4793,59.220085,0.47382596,94289.63,2015-12-03
0.08610637,270.2919,56.523285,0.44202664,95085.85,0.27944055,270.8984,58.54113,0.6338278,94705.586,0.31288335,273.5692,52.104355,0.6193523,94102.05,0.50790507,274.83005,55.55981,0.55285114,93859.164,0.29322693,272.35028,62.090733,0.6084001,94653.01,0.13110371,271.5374,66.98207,0.17788593,94967.47,0.118698224,273.26984,58.12317,0.26474026,94692.766,0.19119485,274.47946,63.361145,0.32792544,94455.21,0.79424614,275.4793,59.220085,0.47382596,94289.63,3.3727148,277.19998,60.34124,0.40715426,93713.98,2015-12-04
0.27944055,270.8984,58.54113,0.6338278,94705.586,0.31288335,273.5692,52.104355,0.6193523,94102.05,0.50790507,274.83005,55.55981,0.55285114,93859.164,0.29322693,272.35028,62.090733,0.6084001,94653.01,0.13110371,271.5374,66.98207,0.17788593,94967.47,0.118698224,273.26984,58.12317,0.26474026,94692.766,0.19119485,274.47946,63.361145,0.32792544,94455.21,0.79424614,275.4793,59.220085,0.47382596,94289.63,3.3727148,277.19998,60.34124,0.40715426,93713.98,13.696929,276.37027,61.90568,0.6690963,93963.29,2015-12-05
0.31288335,273.5692,52.104355,0.6193523,94102.05,0.50790507,274.83005,55.55981,0.55285114,93859.164,0.29322693,272.35028,62.090733,0.6084001,94653.01,0.13110371,271.5374,66.98207,0.17788593,94967.47,0.118698224,273.26984,58.12317,0.26474026,94692.766,0.19119485,274.47946,63.361145,0.32792544,94455.21,0.79424614,275.4793,59.220085,0.47382596,94289.63,3.3727148,277.19998,60.34124,0.40715426,93713.98,13.696929,276.37027,61.90568,0.6690963,93963.29,0.31109938,271.1355,65.08042,0.7106873,95061.62,2015-12-06
0.50790507,274.83005,55.55981,0.55285114,93859.164,0.29322693,272.35028,62.090733,0.6084001,94653.01,0.13110371,271.5374,66.98207,0.17788593,94967.47,0.118698224,273.26984,58.12317,0.26474026,94692.766,0.19119485,274.47946,63.361145,0.32792544,94455.21,0.79424614,275.4793,59.220085,0.47382596,94289.63,3.3727148,277.19998,60.34124,0.40715426,93713.98,13.696929,276.37027,61.90568,0.6690963,93963.29,0.31109938,271.1355,65.08042,0.7106873,95061.62,0.3287238,271.02988,55.411858,0.6590358,94455.67,2015-12-07
0.29322693,272.35028,62.090733,0.6084001,94653.01,0.13110371,271.5374,66.98207,0.17788593,94967.47,0.118698224,273.26984,58.12317,0.26474026,94692.766,0.19119485,274.47946,63.361145,0.32792544,94455.21,0.79424614,275.4793,59.220085,0.47382596,94289.63,3.3727148,277.19998,60.34124,0.40715426,93713.98,13.696929,276.37027,61.90568,0.6690963,93963.29,0.31109938,271.1355,65.08042,0.7106873,95061.62,0.3287238,271.02988,55.411858,0.6590358,94455.67,1.3083895,273.21994,52.368496,0.7162994,93626.38,2015-12-08
0.13110371,271.5374,66.98207,0.17788593,94967.47,0.118698224,273.26984,58.12317,0.26474026,94692.766,0.19119485,274.47946,63.361145,0.32792544,94455.21,0.79424614,275.4793,59.220085,0.47382596,94289.63,3.3727148,277.19998,60.34124,0.40715426,93713.98,13.696929,276.37027,61.90568,0.6690963,93963.29,0.31109938,271.1355,65.08042,0.7106873,95061.62,0.3287238,271.02988,55.411858,0.6590358,94455.67,1.3083895,273.21994,52.368496,0.7162994,93626.38,1.8188571,272.96,51.942192,0.8086223,93834.984,2015-12-09
0.118698224,273.26984,58.12317,0.26474026,94692.766,0.19119485,274.47946,63.361145,0.32792544,94455.21,0.79424614,275.4793,59.220085,0.47382596,94289.63,3.3727148,277.19998,60.34124,0.40715426,93713.98,13.696929,276.37027,61.90568,0.6690963,93963.29,0.31109938,271.1355,65.08042,0.7106873,95061.62,0.3287238,271.02988,55.411858,0.6590358,94455.67,1.3083895,273.21994,52.368496,0.7162994,93626.38,1.8188571,272.96,51.942192,0.8086223,93834.984,0.1426036,268.916,59.031773,0.7304824,95093.37,2015-12-10
0.19119485,274.47946,63.361145,0.32792544,94455.21,0.79424614,275.4793,59.220085,0.47382596,94289.63,3.3727148,277.19998,60.34124,0.40715426,93713.98,13.696929,276.37027,61.90568,0.6690963,93963.29,0.31109938,271.1355,65.08042,0.7106873,95061.62,0.3287238,271.02988,55.411858,0.6590358,94455.67,1.3083895,273.21994,52.368496,0.7162994,93626.38,1.8188571,272.96,51.942192,0.8086223,93834.984,0.1426036,268.916,59.031773,0.7304824,95093.37,0.1076571,266.68848,65.641106,0.6305555,95783.65,2015-12-11
0.79424614,275.4793,59.220085,0.47382596,94289.63,3.3727148,277.19998,60.34124,0.40715426,93713.98,13.696929,276.37027,61.90568,0.6690963,93963.29,0.31109938,271.1355,65.08042,0.7106873,95061.62,0.3287238,271.02988,55.411858,0.6590358,94455.67,1.3083895,273.21994,52.368496,0.7162994,93626.38,1.8188571,272.96,51.942192,0.8086223,93834.984,0.1426036,268.916,59.031773,0.7304824,95093.37,0.1076571,266.68848,65.641106,0.6305555,95783.65,0.046881236,266.67737,60.17192,0.44926995,95563.04,2015-12-12
3.3727148,277.19998,60.34124,0.40715426,93713.98,13.696929,276.37027,61.90568,0.6690963,93963.29,0.31109938,271.1355,65.08042,0.7106873,95061.62,0.3287238,271.02988,55.411858,0.6590358,94455.67,1.3083895,273.21994,52.368496,0.7162994,93626.38,1.8188571,272.96,51.942192,0.8086223,93834.984,0.1426036,268.916,59.031773,0.7304824,95093.37,0.1076571,266.68848,65.641106,0.6305555,95783.65,0.046881236,266.67737,60.17192,0.44926995,95563.04,0.0039952626,265.35052,55.34509,0.2402289,95406.086,2015-12-13
13.696929,276.37027,61.90568,0.6690963,93963.29,0.31109938,271.1355,65.08042,0.7106873,95061.62,0.3287238,271.02988,55.411858,0.6590358,94455.67,1.3083895,273.21994,52.368496,0.7162994,93626.38,1.8188571,272.96,51.942192,0.8086223,93834.984,0.1426036,268.916,59.031773,0.7304824,95093.37,0.1076571,266.68848,65.641106,0.6305555,95783.65,0.046881236,266.67737,60.17192,0.44926995,95563.04,0.0039952626,265.35052,55.34509,0.2402289,95406.086,0.0039507244,265.2664,61.897423,0.19982184,95087.305,2015-12-14
0.31109938,271.1355,65.08042,0.7106873,95061.62,0.3287238,271.02988,55.411858,0.6590358,94455.67,1.3083895,273.21994,52.368496,0.7162994,93626.38,1.8188571,272.96,51.942192,0.8086223,93834.984,0.1426036,268.916,59.031773,0.7304824,95093.37,0.1076571,266.68848,65.641106,0.6305555,95783.65,0.046881236,266.67737,60.17192,0.44926995,95563.04,0.0039952626,265.35052,55.34509,0.2402289,95406.086,0.0039507244,265.2664,61.897423,0.19982184,95087.305,0.016812276,266.7366,51.92103,0.23262754,94536.555,2015-12-15
0.3287238,271.02988,55.411858,0.6590358,94455.67,1.3083895,273.21994,52.368496,0.7162994,93626.38,1.8188571,272.96,51.942192,0.8086223,93834.984,0.1426036,268.916,59.031773,0.7304824,95093.37,0.1076571,266.68848,65.641106,0.6305555,95783.65,0.046881236,266.67737,60.17192,0.44926995,95563.04,0.0039952626,265.35052,55.34509,0.2402289,95406.086,0.0039507244,265.2664,61.897423,0.19982184,95087.305,0.016812276,266.7366,51.92103,0.23262754,94536.555,0.1465052,267.9423,57.993946,0.50771195,94077.836,2015-12-16
1.3083895,273.21994,52.368496,0.7162994,93626.38,1.8188571,272.96,51.942192,0.8086223,93834.984,0.1426036,268.916,59.031773,0.7304824,95093.37,0.1076571,266.68848,65.641106,0.6305555,95783.65,0.046881236,266.67737,60.17192,0.44926995,95563.04,0.0039952626,265.35052,55.34509,0.2402289,95406.086,0.0039507244,265.2664,61.897423,0.19982184,95087.305,0.016812276,266.7366,51.92103,0.23262754,94536.555,0.1465052,267.9423,57.993946,0.50771195,94077.836,0.27032256,269.4591,56.553467,0.6187614,94805.586,2015-12-17
1.8188571,272.96,51.942192,0.8086223,93834.984,0.1426036,268.916,59.031773,0.7304824,95093.37,0.1076571,266.68848,65.641106,0.6305555,95783.65,0.046881236,266.67737,60.17192,0.44926995,95563.04,0.0039952626,265.35052,55.34509,0.2402289,95406.086,0.0039507244,265.2664,61.897423,0.19982184,95087.305,0.016812276,266.7366,51.92103,0.23262754,94536.555,0.1465052,267.9423,57.993946,0.50771195,94077.836,0.27032256,269.4591,56.553467,0.6187614,94805.586,0.21466154,269.9549,68.38835,0.50264645,94420.016,2015-12-18
0.1426036,268.916,59.031773,0.7304824,95093.37,0.1076571,266.68848,65.641106,0.6305555,95783.65,0.046881236,266.67737,60.17192,0.44926995,95563.04,0.0039952626,265.35052,55.34509,0.2402289,95406.086,0.0039507244,265.2664,61.897423,0.19982184,95087.305,0.016812276,266.7366,51.92103,0.23262754,94536.555,0.1465052,267.9423,57.993946,0.50771195,94077.836,0.27032256,269.4591,56.553467,0.6187614,94805.586,0.21466154,269.9549,68.38835,0.50264645,94420.016,0.18559437,265.63312,68.805626,0.88193506,94514.22,2015-12-19
0.1076571,266.68848,65.641106,0.6305555,95783.65,0.046881236,266.67737,60.17192,0.44926995,95563.04,0.0039952626,265.35052,55.34509,0.2402289,95406.086,0.0039507244,265.2664,61.897423,0.19982184,95087.305,0.016812276,266.7366,51.92103,0.23262754,94536.555,0.1465052,267.9423,57.993946,0.50771195,94077.836,0.27032256,269.4591,56.553467,0.6187614,94805.586,0.21466154,269.9549,68.38835,0.50264645,94420.016,0.18559437,265.63312,68.805626,0.88193506,94514.22,0.28266895,262.4745,75.594635,0.8308181,94648.06,2015-12-20
0.046881236,266.67737,60.17192,0.44926995,95563.04,0.0039952626,265.35052,55.34509,0.2402289,95406.086,0.0039507244,265.2664,61.897423,0.19982184,95087.305,0.016812276,266.7366,51.92103,0.23262754,94536.555,0.1465052,267.9423,57.993946,0.50771195,94077.836,0.27032256,269.4591,56.553467,0.6187614,94805.586,0.21466154,269.9549,68.38835,0.50264645,94420.016,0.18559437,265.63312,68.805626,0.88193506,94514.22,0.28266895,262.4745,75.594635,0.8308181,94648.06,0.44571045,262.38248,70.77041,0.6994384,94549.93,2015-12-21
0.0039952626,265.35052,55.34509,0.2402289,95406.086,0.0039507244,265.2664,61.897423,0.19982184,95087.305,0.016812276,266.7366,51.92103,0.23262754,94536.555,0.1465052,267.9423,57.993946,0.50771195,94077.836,0.27032256,269.4591,56.553467,0.6187614,94805.586,0.21466154,269.9549,68.38835,0.50264645,94420.016,0.18559437,265.63312,68.805626,0.88193506,94514.22,0.28266895,262.4745,75.594635,0.8308181,94648.06,0.44571045,262.38248,70.77041,0.6994384,94549.93,0.54467046,266.63855,68.93329,0.6637271,94660.63,2015-12-22
0.0039507244,265.2664,61.897423,0.19982184,95087.305,0.016812276,266.7366,51.92103,0.23262754,94536.555,0.1465052,267.9423,57.993946,0.50771195,94077.836,0.27032256,269.4591,56.553467,0.6187614,94805.586,0.21466154,269.9549,68.38835,0.50264645,94420.016,0.18559437,265.63312,68.805626,0.88193506,94514.22,0.28266895,262.4745,75.594635,0.8308181,94648.06,0.44571045,262.38248,70.77041,0.6994384,94549.93,0.54467046,266.63855,68.93329,0.6637271,94660.63,1.8501174,271.09323,59.431385,0.5295931,94830.19,2015-12-23
0.016812276,266.7366,51.92103,0.23262754,94536.555,0.1465052,267.9423,57.993946,0.50771195,94077.836,0.27032256,269.4591,56.553467,0.6187614,94805.586,0.21466154,269.9549,68.38835,0.50264645,94420.016,0.18559437,265.63312,68.805626,0.88193506,94514.22,0.28266895,262.4745,75.594635,0.8308181,94648.06,0.44571045,262.38248,70.77041,0.6994384,94549.93,0.54467046,266.63855,68.93329,0.6637271,94660.63,1.8501174,271.09323,59.431385,0.5295931,94830.19,2.4930074,272.87048,58.198982,0.7159121,94274.22,2015-12-24
0.1465052,267.9423,57.993946,0.50771195,94077.836,0.27032256,269.4591,56.553467,0.6187614,94805.586,0.21466154,269.9549,68.38835,0.50264645,94420.016,0.18559437,265.63312,68.805626,0.88193506,94514.22,0.28266895,262.4745,75.594635,0.8308181,94648.06,0.44571045,262.38248,70.77041,0.6994384,94549.93,0.54467046,266.63855,68.93329,0.6637271,94660.63,1.8501174,271.09323,59.431385,0.5295931,94830.19,2.4930074,272.87048,58.198982,0.7159121,94274.22,0.46415848,271.98285,60.448185,0.6496043,94318.92,2015-12-25
0.27032256,269.4591,56.553467,0.6187614,94805.586,0.21466154,269.9549,68.38835,0.50264645,94420.016,0.18559437,265.63312,68.805626,0.88193506,94514.22,0.28266895,262.4745,75.594635,0.8308181,94648.06,0.44571045,262.38248,70.77041,0.6994384,94549.93,0.54467046,266.63855,68.93329,0.6637271,94660.63,1.8501174,271.09323,59.431385,0.5295931,94830.19,2.4930074,272.87048,58.198982,0.7159121,94274.22,0.46415848,271.98285,60.448185,0.6496043,94318.92,1.0470176,272.48056,62.12803,0.57759786,94341.58,2015-12-26
0.21466154,269.9549,68.38835,0.50264645,94420.016,0.18559437,265.63312,68.805626,0.88193506,94514.22,0.28266895,262.4745,75.594635,0.8308181,94648.06,0.44571045,262.38248,70.77041,0.6994384,94549.93,0.54467046,266.63855,68.93329,0.6637271,94660.63,1.8501174,271.09323,59.431385,0.5295931,94830.19,2.4930074,272.87048,58.198982,0.7159121,94274.22,0.46415848,271.98285,60.448185,0.6496043,94318.92,1.0470176,272.48056,62.12803,0.57759786,94341.58,0.23439366,270.20367,69.29739,0.6708556,95111.664,2015-12-27
0.18559437,265.63312,68.805626,0.88193506,94514.22,0.28266895,262.4745,75.594635,0.8308181,94648.06,0.44571045,262.38248,70.77041,0.6994384,94549.93,0.54467046,266.63855,68.93329,0.6637271,94660.63,1.8501174,271.09323,59.431385,0.5295931,94830.19,2.4930074,272.87048,58.198982,0.7159121,94274.22,0.46415848,271.98285,60.448185,0.6496043,94318.92,1.0470176,272.48056,62.12803,0.57759786,94341.58,0.23439366,270.20367,69.29739,0.6708556,95111.664,0.783437,272.36255,51.098793,0.57590425,94514.43,2015-12-28
0.28266895,262.4745,75.594635,0.8308181,94648.06,0.44571045,262.38248,70.77041,0.6994384,94549.93,0.54467046,266.63855,68.93329,0.6637271,94660.63,1.8501174,271.09323,59.431385,0.5295931,94830.19,2.4930074,272.87048,58.198982,0.7159121,94274.22,0.46415848,271.98285,60.448185,0.6496043,94318.92,1.0470176,272.48056,62.12803,0.57759786,94341.58,0.23439366,270.20367,69.29739,0.6708556,95111.664,0.783437,272.36255,51.098793,0.57590425,94514.43,0.93358696,269.76498,67.85626,0.7655149,94719.99,2015-12-29
0.44571045,262.38248,70.77041,0.6994384,94549.93,0.54467046,266.63855,68.93329,0.6637271,94660.63,1.8501174,271.09323,59.431385,0.5295931,94830.19,2.4930074,272.87048,58.198982,0.7159121,94274.22,0.46415848,271.98285,60.448185,0.6496043,94318.92,1.0470176,272.48056,62.12803,0.57759786,94341.58,0.23439366,270.20367,69.29739,0.6708556,95111.664,0.783437,272.36255,51.098793,0.57590425,94514.43,0.93358696,269.76498,67.85626,0.7655149,94719.99,1.1260499,270.45746,71.33835,0.75483996,94553.82,2015-12-30
0.54467046,266.63855,68.93329,0.6637271,94660.63,1.8501174,271.09323,59.431385,0.5295931,94830.19,2.4930074,272.87048,58.198982,0.7159121,94274.22,0.46415848,271.98285,60.448185,0.6496043,94318.92,1.0470176,272.48056,62.12803,0.57759786,94341.58,0.23439366,270.20367,69.29739,0.6708556,95111.664,0.783437,272.36255,51.098793,0.57590425,94514.43,0.93358696,269.76498,67.85626,0.7655149,94719.99,1.1260499,270.45746,71.33835,0.75483996,94553.82,2.3473887,271.97275,65.973595,0.7127955,93946.92,2015-12-31
1.8501174,271.09323,59.431385,0.5295931,94830.19,2.4930074,272.87048,58.198982,0.7159121,94274.22,0.46415848,271.98285,60.448185,0.6496043,94318.92,1.0470176,272.48056,62.12803,0.57759786,94341.58,0.23439366,270.20367,69.29739,0.6708556,95111.664,0.783437,272.36255,51.098793,0.57590425,94514.43,0.93358696,269.76498,67.85626,0.7655149,94719.99,1.1260499,270.45746,71.33835,0.75483996,94553.82,2.3473887,271.97275,65.973595,0.7127955,93946.92,0.43778303,272.11298,61.689728,0.495904,94480.14,2016-01-01
2.4930074,272.87048,58.198982,0.7159121,94274.22,0.46415848,271.98285,60.448185,0.6496043,94318.92,1.0470176,272.48056,62.12803,0.57759786,94341.58,0.23439366,270.20367,69.29739,0.6708556,95111.664,0.783437,272.36255,51.098793,0.57590425,94514.43,0.93358696,269.76498,67.85626,0.7655149,94719.99,1.1260499,270.45746,71.33835,0.75483996,94553.82,2.3473887,271.97275,65.973595,0.7127955,93946.92,0.43778303,272.11298,61.689728,0.495904,94480.14,0.2068457,270.69412,72.25828,0.50300854,94542.11,2016-01-02
0.46415848,271.98285,60.448185,0.6496043,94318.92,1.0470176,272.48056,62.12803,0.57759786,94341.58,0.23439366,270.20367,69.29739,0.6708556,95111.664,0.783437,272.36255,51.098793,0.57590425,94514.43,0.93358696,269.76498,67.85626,0.7655149,94719.99,1.1260499,270.45746,71.33835,0.75483996,94553.82,2.3473887,271.97275,65.973595,0.7127955,93946.92,0.43778303,272.11298,61.689728,0.495904,94480.14,0.2068457,270.69412,72.25828,0.50300854,94542.11,0.71454006,270.10907,65.651764,0.62407035,94290.39,2016-01-03
1.0470176,272.48056,62.12803,0.57759786,94341.58,0.23439366,270.20367,69.29739,0.6708556,95111.664,0.783437,272.36255,51.098793,0.57590425,94514.43,0.93358696,269.76498,67.85626,0.7655149,94719.99,1.1260499,270.45746,71.33835,0.75483996,94553.82,2.3473887,271.97275,65.973595,0.7127955,93946.92,0.43778303,272.11298,61.689728,0.495904,94480.14,0.2068457,270.69412,72.25828,0.50300854,94542.11,0.71454006,270.10907,65.651764,0.62407035,94290.39,1.8742563,268.13977,63.960148,0.7176888,94306.195,2016-01-04
0.23439366,270.20367,69.29739,0.6708556,95111.664,0.783437,272.36255,51.098793,0.57590425,94514.43,0.93358696,269.76498,67.85626,0.7655149,94719.99,1.1260499,270.45746,71.33835,0.75483996,94553.82,2.3473887,271.97275,65.973595,0.7127955,93946.92,0.43778303,272.11298,61.689728,0.495904,94480.14,0.2068457,270.69412,72.25828,0.50300854,94542.11,0.71454006,270.10907,65.651764,0.62407035,94290.39,1.8742563,268.13977,63.960148,0.7176888,94306.195,0.41989794,267.42874,69.51412,0.66666955,94755.65,2016-01-05
0.783437,272.36255,51.098793,0.57590425,94514.43,0.93358696,269.76498,67.85626,0.7655149,94719.99,1.1260499,270.45746,71.33835,0.75483996,94553.82,2.3473887,271.97275,65.973595,0.7127955,93946.92,0.43778303,272.11298,61.689728,0.495904,94480.14,0.2068457,270.69412,72.25828,0.50300854,94542.11,0.71454006,270.10907,65.651764,0.62407035,94290.39,1.8742563,268.13977,63.960148,0.7176888,94306.195,0.41989794,267.42874,69.51412,0.66666955,94755.65,0.25929588,268.26025,56.508995,0.57120776,94183.76,2016-01-06
0.93358696,269.76498,67.85626,0.7655149,94719.99,1.1260499,270.45746,71.33835,0.75483996,94553.82,2.3473887,271.97275,65.973595,0.7127955,93946.92,0.43778303,272.11298,61.689728,0.495904,94480.14,0.2068457,270.69412,72.25828,0.50300854,94542.11,0.71454006,270.10907,65.651764,0.62407035,94290.39,1.8742563,268.13977,63.960148,0.7176888,94306.195,0.41989794,267.42874,69.51412,0.66666955,94755.65,0.25929588,268.26025,56.508995,0.57120776,94183.76,0.5682632,271.3638,57.810246,0.6215801,93923.23,2016-01-07
1.1260499,270.45746,71.33835,0.75483996,94553.82,2.3473887,271.97275,65.973595,0.7127955,93946.92,0.43778303,272.11298,61.689728,0.495904,94480.14,0.2068457,270.69412,72.25828,0.50300854,94542.11,0.71454006,270.10907,65.651764,0.62407035,94290.39,1.8742563,268.13977,63.960148,0.7176888,94306.195,0.41989794,267.42874,69.51412,0.66666955,94755.65,0.25929588,268.26025,56.508995,0.57120776,94183.76,0.5682632,271.3638,57.810246,0.6215801,93923.23,1.2683427,270.41202,54.853134,0.77496284,94493.51,2016-01-08
2.3473887,271.97275,65.973595,0.7127955,93946.92,0.43778303,272.11298,61.689728,0.495904,94480.14,0.2068457,270.69412,72.25828,0.50300854,94542.11,0.71454006,270.10907,65.651764,0.62407035,94290.39,1.8742563,268.13977,63.960148,0.7176888,94306.195,0.41989794,267.42874,69.51412,0.66666955,94755.65,0.25929588,268.26025,56.508995,0.57120776,94183.76,0.5682632,271.3638,57.810246,0.6215801,93923.23,1.2683427,270.41202,54.853134,0.77496284,94493.51,0.12958862,267.36444,60.7544,0.36893773,94556.086,2016-01-09
0.43778303,272.11298,61.689728,0.495904,94480.14,0.2068457,270.69412,72.25828,0.50300854,94542.11,0.71454006,270.10907,65.651764,0.62407035,94290.39,1.8742563,268.13977,63.960148,0.7176888,94306.195,0.41989794,267.42874,69.51412,0.66666955,94755.65,0.25929588,268.26025,56.508995,0.57120776,94183.76,0.5682632,271.3638,57.810246,0.6215801,93923.23,1.2683427,270.41202,54.853134,0.77496284,94493.51,0.12958862,267.36444,60.7544,0.36893773,94556.086,0.45962676,267.40253,60.12581,0.5236387,94011.81,2016-01-10
0.2068457,270.69412,72.25828,0.50300854,94542.11,0.71454006,270.10907,65.651764,0.62407035,94290.39,1.8742563,268.13977,63.960148,0.7176888,94306.195,0.41989794,267.42874,69.51412,0.66666955,94755.65,0.25929588,268.26025,56.508995,0.57120776,94183.76,0.5682632,271.3638,57.810246,0.6215801,93923.23,1.2683427,270.41202,54.853134,0.77496284,94493.51,0.12958862,267.36444,60.7544,0.36893773,94556.086,0.45962676,267.40253,60.12581,0.5236387,94011.81,2.0433075,270.89648,66.74216,0.7128561,94118.3,2016-01-11
